State,Type,Name,Office,Party,Incumbent,cm_url
Alabama,Local,Joshua Raby,Jefferson County Constable District 55,Democratic,N,https://www.linkedin.com/in/joshua-raby-18859922
Alabama,Local,Yashiba Blanchard,Jefferson County Probate Court,Democratic,N,https://www.linkedin.com/in/yashiba-glenn-blanchard-esq-b724a017
Alaska,Local,Darin Colbry,Mayor of Anchorage,Nonpartisan,N,https://www.linkedin.com/in/darin-colbry-3568bb68
Alaska,Local,Suzanne LaFrance,Mayor of Anchorage,Nonpartisan,N,https://www.linkedin.com/in/annaverity
Alaska,Local,Chris Tuck,Mayor of Anchorage,Nonpartisan,N,https://www.linkedin.com/in/chris-tuck-77132a5
Alaska,Local,Luke Sherman,Birchtree-Elmore LRSA Seat B,Nonpartisan,N,https://www.linkedin.com/in/lukesherman
Alaska,Local,Kelsie Sullivan,Chugiak Fire Service Area Seat B,Nonpartisan,N,https://www.linkedin.com/in/kelsie-sullivan-8b9727127
Alaska,Local,John Lau,Lakehill LRSA Seat B,Nonpartisan,Y,https://www.linkedin.com/in/roger22
Alaska,Local,David Lipps,Rabbit Creek View and Rabbit Creek Heights LRSA Seat A,Nonpartisan,Y,https://www.linkedin.com/in/dlipps
Alaska,Local,Tony Winsor,Talus West LRSA Seat B,Nonpartisan,Y,https://www.linkedin.com/in/robert-christmann-678295208
Alaska,Local,Patrice Higgins,Totem LRSA Seat C,Nonpartisan,N,https://www.linkedin.com/in/patrickwhiggins
Alaska,Local,Kristy Hoffman,Homestead Service Area Seat C,Nonpartisan,N,https://www.linkedin.com/in/kristy-hoffman-07b6a2166
Arizona,Federal,Ruben Gallego,U.S. Senate Arizona,Democratic,N,https://www.linkedin.com/in/monica-sandschafer-4a2b6b223
Arizona,Federal,John Williamson,U.S. House Arizona District 1,Democratic,N,https://www.linkedin.com/in/rhett-styles-a757a4213
Arizona,Federal,Jonathan Nez,U.S. House Arizona District 2,Democratic,N,https://www.linkedin.com/in/james-gravitt
Arizona,Federal,Vieri Tenuta,U.S. House Arizona District 6,Democratic,N,https://www.linkedin.com/in/emma-gore-1bb672113
Arizona,Federal,Raúl Grijalva,U.S. House Arizona District 7,Democratic,Y,https://www.linkedin.com/in/elvirakdin
Arizona,State,John McLean,Arizona State Senate District 17,Democratic,N,https://www.linkedin.com/in/peterfinocchio
Arkansas,State,Michelle Justice,Arkansas State Senate District 25,Democratic,N,https://www.linkedin.com/in/michelle-whitlock-16b71196
Arkansas,State,Rick Delaney,Arkansas House of Representatives District 6,Democratic,N,https://www.linkedin.com/in/eric-delaney-052aab18
Arkansas,State,Jacob Malloy,Arkansas House of Representatives District 14,Democratic,N,https://www.linkedin.com/in/joshuahagan
Arkansas,State,Daniel Parker,Arkansas House of Representatives District 36,Democratic,N,https://www.linkedin.com/in/astate-christina-smith
Arkansas,State,Lisa Head,Arkansas House of Representatives District 37,Democratic,N,https://www.linkedin.com/in/martinedownspollard
Arkansas,State,Whitney Freeman,Arkansas House of Representatives District 45,Democratic,N,https://www.linkedin.com/in/tory-dee-freeman-ab59a566
Arkansas,State,Alex Holladay,Arkansas House of Representatives District 70,Democratic,N,https://www.linkedin.com/in/alexholladay
Arkansas,State,Bill Bradshaw,Arkansas House of Representatives District 86,Democratic,N,https://www.linkedin.com/in/susan-bradshaw-580652ab
Arkansas,State,David Murray,Arkansas House of Representatives District 92,Democratic,N,https://www.linkedin.com/in/dmurray711
Arkansas,State,Karen R. Baker,Arkansas Supreme Court Chief Justice,Nonpartisan,N,https://www.linkedin.com/in/karen-judge-baker-ab047745
California,Federal,Adam Schiff,U.S. Senate California(Special election),Democratic,N,https://www.linkedin.com/in/allilynpeters
California,Federal,Jared Huffman,U.S. House California District 2,Democratic,Y,https://www.linkedin.com/in/logan-ferree-189a005
California,Federal,Mike Thompson,U.S. House California District 4,Democratic,Y,https://www.linkedin.com/in/lucybrazil
California,Federal,Ami Bera,U.S. House California District 6,Democratic,Y,https://www.linkedin.com/in/michael-mcshane-b02430112
California,Federal,Nancy Pelosi,U.S. House California District 11,Democratic,Y,https://www.linkedin.com/in/daniel-enrique-bernal-31b56943
California,Federal,Sam Liccardo,U.S. House California District 16,Democratic,N,https://www.linkedin.com/in/josiah-myers-lipton-bb4963220
California,Federal,Ro Khanna,U.S. House California District 17,Democratic,Y,https://www.linkedin.com/in/drew-setlur
California,Federal,Zoe Lofgren,U.S. House California District 18,Democratic,Y,https://www.linkedin.com/in/zoe-lofgren-036458123
California,Federal,Jimmy Panetta,U.S. House California District 19,Democratic,Y,https://www.linkedin.com/in/christian-unkenholz-3102b0113
California,Federal,Jim Costa,U.S. House California District 21,Democratic,Y,https://www.linkedin.com/in/david-klein-797438229
California,Federal,Raul Ruiz,U.S. House California District 25,Democratic,Y,https://www.linkedin.com/in/tim-del-monico-378b603
California,Federal,Judy Chu,U.S. House California District 28,Democratic,Y,https://www.linkedin.com/in/claireliseberry
California,Federal,Pete Aguilar,U.S. House California District 33,Democratic,Y,https://www.linkedin.com/in/sarah-osuna-mpm-13b553164
California,Federal,Adam Carmichael,U.S. House California District 37,Democratic,N,https://www.linkedin.com/in/adam-struck-sacramento
California,Federal,Juan Rey,U.S. House California District 37,No party preference,N,https://www.linkedin.com/in/juancrey
California,Federal,Linda Sánchez,U.S. House California District 38,Democratic,Y,https://www.linkedin.com/in/jacobwolak
California,Federal,Mark Takano,U.S. House California District 39,Democratic,Y,https://www.linkedin.com/in/mark-takano-5b13ab
California,Federal,Will Rollins,U.S. House California District 41,Democratic,N,https://www.linkedin.com/in/coby-eiss-13537386
California,Federal,Robert Garcia,U.S. House California District 42,Democratic,Y,https://www.linkedin.com/in/vadim-trubetskoy
California,Federal,Nanette Barragán,U.S. House California District 44,Democratic,Y,https://www.linkedin.com/in/nanette-barragan-4482605
California,Federal,Dave Min,U.S. House California District 47,Democratic,N,https://www.linkedin.com/in/james-black-78876a206
California,Federal,Sara Jacobs,U.S. House California District 51,Democratic,Y,https://www.linkedin.com/in/amy-kuhn-a838455
California,Federal,Juan Vargas,U.S. House California District 52,Democratic,Y,https://www.linkedin.com/in/juan-vargas-20b01234
California,State,Jerry McNerney,California State Senate District 5,Democratic,N,https://www.linkedin.com/in/baleriano-reyes-24480397
California,State,Jesse Arreguín,California State Senate District 7,Democratic,N,https://www.linkedin.com/in/megan-imperial-%E7%AB%9C%E8%8A%BD%E9%A1%98
California,State,Marisol Rubio,California State Senate District 9,Democratic,N,https://www.linkedin.com/in/marisol-rubio-98b01951
California,State,Scott Wiener,California State Senate District 11,Democratic,Y,https://www.linkedin.com/in/jackhpersons
California,State,Aaron Draper,California State Assembly District 3,Democratic,N,https://www.linkedin.com/in/aaron-draper-6512035
California,State,Buffy Wicks,California State Assembly District 14,Democratic,Y,https://www.linkedin.com/in/makypeters
California,State,Margot Smith,California State Assembly District 14,Democratic,N,https://www.linkedin.com/in/margot-smith-608504100
California,State,Liz Ortega,California State Assembly District 20,Democratic,Y,https://www.linkedin.com/in/mary-virginia-watson-33375110
California,State,David Wood,California State Assembly District 32,Democratic,N,https://www.linkedin.com/in/david-wood-87b5ab8
California,State,Robert Garcia,California State Assembly District 50,Democratic,N,https://www.linkedin.com/in/sarah-wang-b505a327a
California,State,Efren Martinez,California State Assembly District 57,Democratic,N,https://www.linkedin.com/in/efren-martinez-6a591b40
California,State,Josh Lowenthal,California State Assembly District 69,Democratic,Y,https://www.linkedin.com/in/josh-lowenthal-82298420
California,State,Jimmy Pham,California State Assembly District 70,Democratic,N,https://www.linkedin.com/in/jimmy-pham-11bb3aa6
California,State,Christopher Ward,California State Assembly District 78,Democratic,Y,https://www.linkedin.com/in/ansermiojake
California,Local,George Gascón,Los Angeles County District Attorney,Nonpartisan,Y,https://www.linkedin.com/in/kayla-hausmann-93a700b3
California,Local,Julius Engel,Mayor of Sacramento,Nonpartisan,N,https://www.linkedin.com/in/mary-lynne-vellinga-0514438
California,Local,Steve Hansen,Mayor of Sacramento,Nonpartisan,N,https://www.linkedin.com/in/johnpatrickhanna
California,Local,London Breed,Mayor of San Francisco,Nonpartisan,Y,https://www.linkedin.com/in/edward-mccaffrey-623a194
California,Local,Daniel Lurie,Mayor of San Francisco,Nonpartisan,N,https://www.linkedin.com/in/trishalavinnakota
California,Local,Paul Cook,San Bernardino County Board of Supervisors District 1,Nonpartisan,Y,https://www.linkedin.com/in/christopher-porter-aa3320b5
California,Local,Sal Quintero,Fresno County Board of Supervisors District 3,Nonpartisan,Y,https://www.linkedin.com/in/joe-martinez-492aaa12
California,Local,Leticia Perez,Kern County Board of Supervisors District 5,Nonpartisan,Y,https://www.linkedin.com/in/christian-romo-634558102
California,Local,David Abbasi,Kern County Board of Supervisors District 5,Nonpartisan,N,https://www.linkedin.com/in/david-abbasi-63683818b
California,Local,Michael Vo,Orange County Board of Supervisors District 1,Nonpartisan,N,https://www.linkedin.com/in/michael-vo-625929178
California,Local,Donald P. Wagner,Orange County Board of Supervisors District 3,Nonpartisan,Y,https://www.linkedin.com/in/charlie-zhang-aa365a224
California,Local,Jose Medina,Riverside County Board of Supervisors District 1,Nonpartisan,N,https://www.linkedin.com/in/jose-medina-79289a197
California,Local,Jack Guerrero,Riverside County Board of Supervisors District 3,Nonpartisan,N,https://www.linkedin.com/in/jackyguerrero
California,Local,Mike Juarez,Riverside County Board of Supervisors District 3,Nonpartisan,N,https://www.linkedin.com/in/mike-juarez-3977939b
California,Local,Braden Murphy,Sacramento County Board of Supervisors District 4,Nonpartisan,N,https://www.linkedin.com/in/brendan-murphy-1b5ba927
California,Local,Mark Stebbins,San Joaquin County Board of Supervisors District 1,Nonpartisan,N,https://www.linkedin.com/in/markstebbins
California,Local,Terence West,San Joaquin County Board of Supervisors District 1,Nonpartisan,N,https://www.linkedin.com/in/steve-ding-003bb75
California,Local,David Alcaraz,Chula Vista City Council District 3,Nonpartisan,N,https://www.linkedin.com/in/david-alcaraz-a2803a70
California,Local,Cesar Fernandez,Chula Vista City Council District 4,Nonpartisan,N,https://www.linkedin.com/in/fernandezcesar
California,Local,Jon-Paul Bird,Los Angeles City Council District 2,Nonpartisan,N,https://www.linkedin.com/in/sarah-crisman
California,Local,Jillian Burgos,Los Angeles City Council District 2,Nonpartisan,N,https://www.linkedin.com/in/jillian-burgos
California,Local,Kevin de León,Los Angeles City Council District 14,Nonpartisan,Y,https://www.linkedin.com/in/jennifer-barraza-6a536ba4
California,Local,Miguel Santiago,Los Angeles City Council District 14,Nonpartisan,N,https://www.linkedin.com/in/david-juarez-7a2b2481/%7Bcountry%3Dnl%2C+language%3Dnl%7D?trk=people-guest_people_search-card
California,Local,David Romo Sr.,Riverside City Council Ward 1,Nonpartisan,N,https://www.linkedin.com/in/david-romo-b600ba8
California,Local,Christian Thomas Shaughnessy,San Bernardino City Council Ward 3,Nonpartisan,N,https://www.linkedin.com/in/thomas-shaughnessy-626b551b4
California,Local,James F. Penman,San Bernardino City Council Ward 7,Nonpartisan,N,https://www.linkedin.com/in/donald-james-smith-a4ba64245
California,Local,Kate Callen,San Diego City Council District 3,Nonpartisan,N,https://il.linkedin.com/in/katecallen
California,Local,Tylisa D. Suseberry,San Diego City Council District 4(Special election),Nonpartisan,N,https://www.linkedin.com/in/tylisa-suseberry-00bab345
California,Local,Kansen Chu,San Jose City Council District 4,Nonpartisan,N,https://www.linkedin.com/in/kansenchu
California,Local,Mariela Ponce,Stockton City Council District 2,Nonpartisan,N,https://www.linkedin.com/in/mariela-ponce-44bb61114
California,Local,Anthony Silva,Stockton City Council District 2,Nonpartisan,N,https://www.linkedin.com/in/anthony-silva-02b882239
California,Local,Ronnie Murray Sr.,Stockton City Council District 6,Nonpartisan,N,https://www.linkedin.com/in/ronnie-murray-74330740
California,Local,John Lewis,Alameda County Board of Education Trustee Area 2,Nonpartisan,N,https://www.linkedin.com/in/johndlewis
California,Local,Sandy Figuers,Alameda County Flood Control Board of Directors Zone 73 seats,Nonpartisan,Y,https://www.linkedin.com/in/elke-rank-121ab02a
California,Local,Laurene Green,Alameda County Flood Control Board of Directors Zone 73 seats,Nonpartisan,Y,https://www.linkedin.com/in/lauren-green
California,Local,Jorge Valdes,Orange County Board of Education District 1,Nonpartisan,Y,https://www.linkedin.com/in/luis-aleman-029207b2
California,Local,Ken Williams Jr.,Orange County Board of Education District 3,Nonpartisan,Y,https://www.linkedin.com/in/kenneth-j-williams-jr-m-a-b8263266
California,Local,David Johnson,Orange County Board of Education District 4,Nonpartisan,N,https://www.linkedin.com/in/david-johnson-982a68
California,Local,Sergei Vinkov,Riverside County Board of Education Trustee Area 4,Nonpartisan,N,https://www.linkedin.com/in/patricialockdawson
California,Local,Jennin Martinez,Sacramento County Board of Education Area 4,Nonpartisan,N,https://www.linkedin.com/in/jennin-martinez-a47b75135
California,Local,Heather Davis,Sacramento County Board of Education Area 6,Nonpartisan,Y,https://www.linkedin.com/in/heather-davis-7a7aa9228
California,Local,Gregg Robinson,San Diego County Board of Education District 1,Nonpartisan,Y,https://www.linkedin.com/in/gregg-robinson-33594535
California,Local,Sarah Song,San Diego County Board of Education District 4,Nonpartisan,N,https://www.linkedin.com/in/sarah-song-281523265
California,Local,Daryl Supernaw,Long Beach City Council District 4,Nonpartisan,Y,https://www.linkedin.com/in/jocelyn-o-howard-264903105
